url,types,app_id,name,recent_reviews,all_reviews,release_date,popular_tags,genre
https:,app,838010,Double Cross,,"Positive,(17),- 82% of the 17 user reviews for this game are positive.",10-Jan-19,"Action,Indie,Adventure,Platformer,2D,Singleplayer,Side Scroller,Colorful,Space,Aliens,Puzzle-Platformer,Controller,Cartoony,Female Protagonist","Action,Adventure,Indie"
https:,app,45740,Dead Rising 2,"Mostly Positive,(25),- 76% of the 25 user reviews in the last 30 days are positive.","Mostly Positive,(2,645),- 75% of the 2,645 user reviews for this game are positive.",27-Sep-10,"Zombies,Action,Open World,Co-op,Adventure,Third Person,Online Co-Op,Gore,Comedy,Survival,Funny,Multiplayer,Character Customization,Sandbox,Crafting,Singleplayer,Multiple Endings,Horror,RPG,3D Vision","Action,Adventure"
https:,app,208670,Blades of Time,,"Very Positive,(345),- 86% of the 345 user reviews for this game are positive.",20-Apr-12,"Action,Female Protagonist,Hack and Slash,Adventure,Third Person,Singleplayer,Fantasy,Spectacle fighter,Character Action Game,Time Manipulation,RPG,Nudity,Multiplayer,Controller,Anime","Action,Adventure"
https:,app,581630,Sword With Sauce,"Very Positive,(38),- 86% of the 38 user reviews in the last 30 days are positive.","Very Positive,(4,125),- 83% of the 4,125 user reviews for this game are positive.",20-Mar-18,"Action,Violent,Stealth,Ninja,Parkour,First-Person,FPS,Singleplayer,Blood,Casual,Shooter,Gore,Indie,Early Access,Difficult,Hack and Slash,Strategy,Sandbox,Multiplayer,Funny","Action,Casual"
https:,app,625860,God Awefull Clicker,,"Mixed,(236),- 63% of the 236 user reviews for this game are positive.",19-Sep-18,"Free to Play,Clicker,Casual,Indie,Adventure,Simulation,Strategy,RPG,Singleplayer,Addictive,Resource Management,Management,Time Management,Relaxing,Puzzle,Fantasy,Crafting,Dungeon Crawler,Action,2D","Adventure,Casual,Free to Play,Indie,RPG,Simulation,Strategy"
https:,app,402180,Sakura Swim Club,"Mixed,(14),- 64% of the 14 user reviews in the last 30 days are positive.","Very Positive,(1,829),- 86% of the 1,829 user reviews for this game are positive.",11-Sep-15,"Nudity,Anime,Mature,Sexual Content,Visual Novel,Dating Sim,Indie,Singleplayer,Cute,Casual,Story Rich,Romance,Memes,2D,Illuminati,FPS,Masterpiece,Walking Simulator,Adventure,Action","Casual,Indie"
https:,app,776490,  The Disappearing of Gensokyo,"Very Positive,(35),- 88% of the 35 user reviews in the last 30 days are positive.","Very Positive,(2,015),- 87% of the 2,015 user reviews for this game are positive.",11-Jan-18,"Anime,Bullet Hell,Great Soundtrack,Cute,Female Protagonist,Indie,Action,Faith,RPG,Adventure,Singleplayer,JRPG,Difficult,Shooter,Memes,Sexual Content","Action,Adventure,Indie,RPG"
https:,app,557180,League of Maidens,,,TBA,"Early Access,Nudity,Sexual Content,Free to Play,Character Customization,Early Access,Female Protagonist,RPG,Action,Violent,Adventure,Gore,Indie,Casual,Strategy,Superhero","Action,Adventure,Casual,Free to Play,Indie,RPG,Strategy,Early Access"
https:,app,667720,Red Faction Guerrilla ReMarstered,"Mostly Positive,(26),- 73% of the 26 user reviews in the last 30 days are positive.","Mostly Positive,(1,123),- 75% of the 1,123 user reviews for this game are positive.",3-Jul-18,"Destruction,Open World,Mars,Sci-fi,Physics,Third-Person Shooter,Action,Gore,Sandbox,Singleplayer,Shooter,Third Person,Multiplayer,Great Soundtrack",
https:,app,552590,The Sexy Brutale,"Very Positive,(19),- 89% of the 19 user reviews in the last 30 days are positive.","Very Positive,(1,425),- 93% of the 1,425 user reviews for this game are positive.",11-Apr-17,"Puzzle,Adventure,Mystery,Indie,Time Travel,Time Manipulation,Great Soundtrack,Story Rich,Detective,Singleplayer,Sexual Content,Stealth,Atmospheric","Adventure,Indie"
https:,app,281640,The Banner Saga 2,"Very Positive,(13),- 84% of the 13 user reviews in the last 30 days are positive.","Very Positive,(1,498),- 90% of the 1,498 user reviews for this game are positive.",19-Apr-16,"RPG,Story Rich,Turn-Based Strategy,Strategy,Choices Matter,Atmospheric,Indie,Turn-Based,Fantasy,Singleplayer,Great Soundtrack,Tactical,Adventure,Hand-drawn,Medieval,Turn-Based Tactics,Masterpiece,Turn-Based Combat,Dark Fantasy,Difficult","Indie,RPG,Strategy"
https:,app,217750,Age of Conan Unchained,"Very Positive,(16),- 87% of the 16 user reviews in the last 30 days are positive.","Mixed,(1,296),- 69% of the 1,296 user reviews for this game are positive.",22-Feb-13,"Free to Play,Massively Multiplayer,RPG,Action,Adventure,MMORPG,Multiplayer,Nudity,Open World,Gore,Mature,Fantasy,Character Customization,Great Soundtrack,Singleplayer","Action,Adventure,Free to Play,Massively Multiplayer,RPG"
https:,app,880580,YORGio,,"Positive,(24),- 91% of the 24 user reviews for this game are positive.",23-May-19,"Strategy,Indie,Casual,Tower Defense,Zombies","Casual,Indie,Strategy"
https:,app,19900,Far Cry 2 Fortunes Edition,"Mixed,(66),- 68% of the 66 user reviews in the last 30 days are positive.","Mostly Positive,(6,308),- 74% of the 6,308 user reviews for this game are positive.",22-Oct-08,"Open World,FPS,Action,Shooter,First-Person,Singleplayer,Multiplayer,Adventure,Sandbox,Stealth,Atmospheric,Survival,Realistic,Exploration,Level Editor,Story Rich,Immersive Sim,Great Soundtrack,Masterpiece,Controller",Action
https:,app,78000,Bejeweled 3,"Very Positive,(18),- 100% of the 18 user reviews in the last 30 days are positive.","Overwhelmingly Positive,(1,487),- 95% of the 1,487 user reviews for this game are positive.",7-Dec-10,"Puzzle,Casual,Match 3,Singleplayer,Strategy,Addictive,Relaxing,Touch-Friendly,Great Soundtrack,Classic,Colorful,Family Friendly,Indie,Adventure","Strategy,Casual"
https:,app,237870,Planet Explorers,"Mixed,(15),- 40% of the 15 user reviews in the last 30 days are positive.","Mixed,(4,621),- 67% of the 4,621 user reviews for this game are positive.",8-Nov-16,"Sandbox,Open World,Survival,Adventure,Crafting,Multiplayer,RPG,Exploration,Building,Sci-fi,Indie,Action,Co-op,Simulation,Early Access,Voxel,Singleplayer,Third Person,Action RPG,Massively Multiplayer","Action,Adventure,Indie,RPG,Simulation"
https:,app,209080,Guns of Icarus Online,"Mixed,(13),- 61% of the 13 user reviews in the last 30 days are positive.","Very Positive,(8,213),- 91% of the 8,213 user reviews for this game are positive.",29-Oct-12,"Steampunk,Team-Based,Multiplayer,Co-op,Action,Tactical,Indie,Competitive,Simulation,Adventure,Flight,FPS,Online Co-Op,Strategy,PvP,First-Person,Shooter,Class-Based,Kickstarter,Massively Multiplayer","Action,Adventure,Indie,Simulation"
https:,app,829590,CryoFall,"Mixed,(87),- 68% of the 87 user reviews in the last 30 days are positive.","Mostly Positive,(312),- 76% of the 312 user reviews for this game are positive.",3-Apr-19,"Early Access,Survival,Indie,Sandbox,Post-apocalyptic,Multiplayer,RPG,Open World,Sci-fi,2D,Massively Multiplayer,Moddable,Character Customization,Top-Down,Early Access,Simulation,Action,Adventure,Strategy,Colorful","Action,Adventure,Indie,Massively Multiplayer,RPG,Simulation,Strategy,Early Access"
https:,app,605230,Grey Hack,,"Very Positive,(183),- 86% of the 183 user reviews for this game are positive.",14-Dec-17,"Early Access,Simulation,Early Access,Hacking,Indie,Massively Multiplayer,Sandbox","Indie,Massively Multiplayer,Simulation,Early Access"
https:,app,303690,FATE The Cursed King,,"Very Positive,(121),- 89% of the 121 user reviews for this game are positive.",19-Nov-14,"RPG,Adventure,Action,Dungeon Crawler,Singleplayer","Action,Adventure,RPG"
https:,app,598960,Mashinky,"Very Positive,(16),- 81% of the 16 user reviews in the last 30 days are positive.","Very Positive,(1,094),- 86% of the 1,094 user reviews for this game are positive.",6-Oct-18,"Early Access,Trains,Strategy,Simulation,Management,Early Access,Indie,Building,Economy,Multiplayer","Indie,Simulation,Strategy,Early Access"
https:,app,261180,Lethal League,,"Overwhelmingly Positive,(2,748),- 95% of the 2,748 user reviews for this game are positive.",27-Aug-14,"Fighting,Local Multiplayer,2D Fighter,Indie,Great Soundtrack,Multiplayer,Action,Sports,2D,4 Player Local,Arcade,Competitive,Fast-Paced,Funny,Pixel Graphics,Local Co-Op,Online Co-Op,Singleplayer,Soundtrack,e-sports","Action,Indie,Sports"
https:,app,935580,True Fear Forsaken Souls Part 2,,"Very Positive,(147),- 88% of the 147 user reviews for this game are positive.",2-Nov-18,"Adventure,Casual,Horror,Point & Click,Hidden Object,Female Protagonist","Adventure,Casual"
https:,app,445770,Airport Madness 3D,,"Very Positive,(194),- 81% of the 194 user reviews for this game are positive.",25-May-16,"Adventure,Simulation,Management,Flight,Casual",Adventure
https:,app,346810,Marble Age,,"Very Positive,(467),- 82% of the 467 user reviews for this game are positive.",4-Mar-15,"Strategy,Simulation,Historical,Indie,City Builder,Turn-Based Strategy,Singleplayer,Building,2D,Difficult,Education,Casual","Indie,Simulation,Strategy"
https:,app,602770,Clatter,,"Very Positive,(197),- 85% of the 197 user reviews for this game are positive.",10-Dec-18,"Strategy,Indie,Turn-Based Combat,Turn-Based,Turn-Based Tactics,Turn-Based Strategy,Tactical,Cute","Indie,Strategy"
https:,app,502750,Quest for Glory 15,,"Very Positive,(97),- 91% of the 97 user reviews for this game are positive.",1-Oct-89,"Adventure,1990's,1980s,RPG,Classic,Fantasy,Point & Click,Pixel Graphics,2D,Retro",Adventure
https:,app,788260,Rules Of Survival,"Mixed,(65),- 43% of the 65 user reviews in the last 30 days are positive.","Mixed,(3,482),- 60% of the 3,482 user reviews for this game are positive.",30-May-18,"Battle Royale,Survival,Action,Massively Multiplayer,Strategy,Adventure,Simulation,FPS,RPG,Sexual Content,Multiplayer,Open World,Capitalism,Nudity,Illuminati,Shooter","Action,Adventure,Massively Multiplayer,RPG,Simulation,Strategy"
https:,app,364390,Downfall,,"Very Positive,(468),- 92% of the 468 user reviews for this game are positive.",15-Feb-16,"Adventure,Indie,Story Rich,Horror,Psychological Horror,Point & Click,Atmospheric,Great Soundtrack,Dark,Mature,Singleplayer,Gore,2D,Drama","Adventure,Indie"
https:,app,966430,Neverinth,"Mixed,(43),- 69% of the 43 user reviews in the last 30 days are positive.","Mostly Positive,(144),- 79% of the 144 user reviews for this game are positive.",30-Apr-19,"Early Access,Early Access,Female Protagonist,Action,Souls-like,Indie,Singleplayer,3D,Rogue-like,Action RPG,Action-Adventure,Difficult,RPG,Anime,Fantasy,Cute,Hack and Slash,Mythology,Dungeon Crawler,Swordplay","Action,Indie,Early Access"
https:,app,392950,Lost Lands A Hidden Object Adventure,"Very Positive,(21),- 85% of the 21 user reviews in the last 30 days are positive.","Very Positive,(4,268),- 89% of the 4,268 user reviews for this game are positive.",24-Sep-15,"Free to Play,Hidden Object,Adventure,Casual,Puzzle,Singleplayer,Fantasy","Adventure,Casual,Free to Play"
https:,app,257750,Bloody Trapland,,"Very Positive,(1,971),- 84% of the 1,971 user reviews for this game are positive.",27-Oct-13,"Platformer,Difficult,Co-op,Multiplayer,Indie,Action,Gore,Local Co-Op,Adventure,Blood,Local Multiplayer,2D,Casual,Online Co-Op,Pixel Graphics,Singleplayer,4 Player Local,Funny,Cute,Great Soundtrack","Action,Adventure,Casual,Indie"
https:,app,822930,Wolf Tails,,"Very Positive,(334),- 96% of the 334 user reviews for this game are positive.",4-May-18,"Sexual Content,Nudity,Visual Novel,Anime,Mature,NSFW,Casual,Indie,Romance,Drama,Psychological Horror","Casual,Indie"
https:,app,404040,Lords of Magic Special Edition,,"Very Positive,(140),- 89% of the 140 user reviews for this game are positive.",19-Nov-97,"Strategy,RPG,Classic,Turn-Based,Fantasy","RPG,Strategy"
https:,app,15320,IL2 Sturmovik 1946,"Mostly Positive,(14),- 71% of the 14 user reviews in the last 30 days are positive.","Very Positive,(1,179),- 88% of the 1,179 user reviews for this game are positive.",15-Dec-06,"Simulation,Flight,World War II,Military,Historical,Realistic,TrackIR,Multiplayer,Action,Classic,Masterpiece,Singleplayer,Moddable,War",Simulation
https:,app,21100,FEAR 3,"Mixed,(20),- 55% of the 20 user reviews in the last 30 days are positive.","Mostly Positive,(3,289),- 71% of the 3,289 user reviews for this game are positive.",21-Jun-11,"FPS,Horror,Co-op,Action,Multiplayer,Shooter,Singleplayer,First-Person,Gore,Online Co-Op,Bullet Time,Sci-fi,Adventure,Zombies,Story Rich,Atmospheric,Mechs,Co-op Campaign,Masterpiece,Controller",Action
https:,app,406550,Umineko When They Cry  Question Arcs,,"Very Positive,(316),- 97% of the 316 user reviews for this game are positive.",8-Jul-16,"Great Soundtrack,Mystery,Visual Novel,Story Rich,Anime,Fantasy,Horror,Cult Classic,Atmospheric,Psychological Horror,Adventure,Philisophical,Psychological,Detective,Masterpiece,Linear",Adventure
https:,app,753420,Dungreed,"Very Positive,(51),- 82% of the 51 user reviews in the last 30 days are positive.","Very Positive,(2,379),- 86% of the 2,379 user reviews for this game are positive.",14-Feb-18,"Action,Pixel Graphics,Rogue-like,Indie,Rogue-lite,2D,Singleplayer,Dungeon Crawler,Platformer,Difficult,Great Soundtrack,RPG,Side Scroller,Multiplayer","Action,Indie"
https:,app,382360,John Wick Chronicles,,"Mixed,(191),- 65% of the 191 user reviews for this game are positive.",9-Feb-17,"Action,VR,FPS",Action
https:,app,646200,Dead Effect 2 VR,,"Very Positive,(773),- 82% of the 773 user reviews for this game are positive.",3-Oct-17,"Action,RPG,Indie,VR,Zombies,Horror","Action,Indie,RPG"
https:,app,452570,Battle Chef Brigade Deluxe,,"Overwhelmingly Positive,(538),- 96% of the 538 user reviews for this game are positive.",20-Nov-17,"Action,Anime,RPG,Indie,Female Protagonist,Puzzle,Adventure,Match 3,Hand-drawn,Singleplayer,Story Rich,Family Friendly,2D,Fantasy,Local Multiplayer,Side Scroller,Platformer","Action,Adventure,Indie,RPG"
https:,app,825730,Tzar The Burden of the Crown,,"Positive,(15),- 100% of the 15 user reviews for this game are positive.",27-Jan-00,"Strategy,RTS,Classic",Strategy
https:,app,31830,Nancy Drew Curse of Blackmoor Manor,,"Very Positive,(64),- 90% of the 64 user reviews for this game are positive.",25-Oct-04,"Adventure,Mystery,Point & Click,Female Protagonist,Detective,Puzzle",Adventure
https:,app,812550,The Kings Bird,,"Very Positive,(81),- 90% of the 81 user reviews for this game are positive.",23-Aug-18,"Action,Platformer,Parkour,Time Attack,Indie,Atmospheric,Great Soundtrack,Female Protagonist,Stylized,Score Attack,Relaxing,Controller,Colorful,Fast-Paced,Replay Value,Story Rich,2D","Action,Indie"
https:,app,396650,ACE Academy,"Very Positive,(10),- 90% of the 10 user reviews in the last 30 days are positive.","Overwhelmingly Positive,(1,078),- 95% of the 1,078 user reviews for this game are positive.",22-Aug-16,"Visual Novel,Anime,Dating Sim,Choose Your Own Adventure,Indie,Multiple Endings,RPG,Adventure,Cute,Mechs,Story Rich,Simulation,Action,2D,Character Customization,Sports,Episodic,Nudity,Casual,Sexual Content","Action,Adventure,Indie,RPG,Simulation,Sports"
https:,app,225160,Shadow Warrior Classic Redux,"Mostly Positive,(18),- 72% of the 18 user reviews in the last 30 days are positive.","Very Positive,(1,478),- 92% of the 1,478 user reviews for this game are positive.",13-May-97,"FPS,Classic,Action,Retro,Shooter,Comedy,Ninja,Old School,Gore,Singleplayer,First-Person,Nudity,Funny,1990's,Remake,Dark Humor,Adventure,Violent,Masterpiece,Difficult",Action
https:,app,738530,New Gundam Breaker,"Mostly Negative,(11),- 36% of the 11 user reviews in the last 30 days are positive.","Mixed,(669),- 49% of the 669 user reviews for this game are positive.",24-Sep-18,"Action,Mechs,Anime",Action
https:,app,1065020,Micro Mages,,"Positive,(22),- 95% of the 22 user reviews for this game are positive.",1-May-19,"Indie,Action,Platformer,Retro,Pixel Graphics,Co-op","Action,Indie"
https:,app,13520,Far Cry,"Mostly Positive,(28),- 71% of the 28 user reviews in the last 30 days are positive.","Very Positive,(3,351),- 83% of the 3,351 user reviews for this game are positive.",23-Mar-04,"FPS,Action,Classic,Shooter,Open World,First-Person,Singleplayer,Difficult,Stealth,Multiplayer,Adventure,Masterpiece,Atmospheric,Story Rich,Sci-fi,Horror,Sandbox,Great Soundtrack,Co-op,Zombies",Action
https:,app,345240,SHOGUN Total War  Collection,,"Very Positive,(197),- 82% of the 197 user reviews for this game are positive.",13-Jun-00,"Strategy,Action,Historical,Classic,Singleplayer,Grand Strategy,Turn-Based Strategy,War,RTS","Action,Strategy"
https:,app,517810,Caesar IV,,"Mixed,(193),- 52% of the 193 user reviews for this game are positive.",9-Sep-06,"Strategy,Simulation,City Builder,Rome,Historical","Simulation,Strategy"
https:,app,2360,HeXen Beyond Heretic,,"Very Positive,(265),- 90% of the 265 user reviews for this game are positive.",1-Oct-95,"Action,FPS,Classic,Fantasy,Dark Fantasy,Retro,1990's,Old School,Shooter,Class-Based,Singleplayer,RPG,Magic",Action
https:,app,241000,Jon Shafers At the Gates,,"Mixed,(216),- 48% of the 216 user reviews for this game are positive.",23-Jan-19,"Strategy,Indie,4X,Turn-Based Strategy,Singleplayer","Indie,Strategy"
https:,app,744060,Groove Coaster,"Mostly Positive,(27),- 70% of the 27 user reviews in the last 30 days are positive.","Mostly Positive,(720),- 77% of the 720 user reviews for this game are positive.",16-Jul-18,"Rhythm,Music,Action,Arcade,Anime,Great Soundtrack,Singleplayer",Action
